[2026-04-16T09:08:12.666718] Redirecting stdout/stderr to: logs/seq_256_batch_size_ablation/transformer_logs_alibi.txt
No tokenizer path provided, training will create a new tokenizer from the training text
Usage: python train_causal_ldru.py --tokenizer_path <path_to_tokenizer_file>
Example: python train_causal_ldru.py --tokenizer_path /path/to/your/tokenizer.model
Training with text file: ptb_train.txt
Using validation text file: ptb_val.txt
Using test text file for model testing: ptb_test.txt
Creating dataset from text file...
Using SPTokenizer for subword tokenization.
Tokenizer model will be saved to: tokenizers/ptb_tokenizer_vocab1000_seq256_for_transformer_seq256_alibi_model_transformer_seq2seq_silu_default_256_SP.model
Tokenizer vocab size: 1000
Creating training dataset from text file...
Loading text from: ptb_train.txt
Tokenizing text...
Total tokens: 1,735,164
Created 13,554 sequences of length 256
Each sequence: [context tokens (length 255)] -> [target token]
All sequences used for dataset: 13,554
\nSample sequence: 'john lehman 's editorial-page article on the pentagon as a  ⁇ unk ⁇  house  ⁇ unk ⁇  the real roots ...'
Creating validation dataset from text file...
Loading text from: ptb_val.txt
Tokenizing text...
Total tokens: 135,593
Created 1,058 sequences of length 256
Each sequence: [context tokens (length 255)] -> [target token]
All sequences used for dataset: 1,058
Validation sequences: 1,058
Creating test dataset from text file...
Loading text from: ptb_test.txt
Tokenizing text...
Total tokens: 154,133
Created 1,203 sequences of length 256
Each sequence: [context tokens (length 255)] -> [target token]
All sequences used for dataset: 1,203
Test sequences: 1,203
Using ALiBi positional encodings for transformer model.
Using ALiBi positional encodings for transformer model.
Created evaluation model with dropout disabled
Initializing model...
Checkpoints will be saved to: checkpoints
Model has 3,842,500 parameters
Initial learning rate: 1.00e-03
Starting training...
Epoch 1/100
Training: 0it [00:00, ?it/s]
Training: 0it [00:37, ?it/s, Loss=7.4299, Acc=0.0002, PPL=1685.7, LR=1.00e-03]
Training: 88it [00:01, 73.32it/s, Loss=2.2566, Acc=0.5160, PPL=9.6, LR=1.00e-03]
Training: 88it [00:01, 73.32it/s, Loss=2.2571, Acc=0.5160, PPL=9.6, LR=1.00e-03]
Training: 88it [00:01, 73.32it/s, Loss=2.2573, Acc=0.5161, PPL=9.6, LR=1.00e-03]
Training: 96it [00:01, 73.47it/s, Loss=2.2573, Acc=0.5161, PPL=9.6, LR=1.00e-03]
Training: 96it [00:01, 73.47it/s, Loss=2.2572, Acc=0.5161, PPL=9.6, LR=1.00e-03]
Training: 96it [00:01, 73.47it/s, Loss=2.2576, Acc=0.5161, PPL=9.6, LR=1.00e-03]
Training: 96it [00:01, 73.47it/s, Loss=2.2588, Acc=0.5158, PPL=9.6, LR=1.00e-03]
Training: 96it [00:01, 73.47it/s, Loss=2.2594, Acc=0.5158, PPL=9.6, LR=1.00e-03]
Training: 96it [00:01, 73.47it/s, Loss=2.2597, Acc=0.5157, PPL=9.6, LR=1.00e-03]
Training: 96it [00:01, 73.47it/s, Loss=2.2603, Acc=0.5156, PPL=9.6, LR=1.00e-03]
Training: 96it [00:01, 73.47it/s, Loss=2.2598, Acc=0.5157, PPL=9.6, LR=1.00e-03]
Training: 96it [00:01, 73.47it/s, Loss=2.2600, Acc=0.5156, PPL=9.6, LR=1.00e-03]
Training: 104it [00:01, 73.23it/s, Loss=2.2600, Acc=0.5156, PPL=9.6, LR=1.00e-03]
Training: 104it [00:01, 73.23it/s, Loss=2.2600, Acc=0.5156, PPL=9.6, LR=1.00e-03]
Training: 104it [00:01, 73.23it/s, Loss=2.2606, Acc=0.5155, PPL=9.6, LR=1.00e-03]
Training: 104it [00:01, 73.23it/s, Loss=2.2617, Acc=0.5153, PPL=9.6, LR=1.00e-03]
Training: 104it [00:01, 73.23it/s, Loss=2.2613, Acc=0.5154, PPL=9.6, LR=1.00e-03]
Training: 104it [00:01, 73.23it/s, Loss=2.2602, Acc=0.5156, PPL=9.6, LR=1.00e-03]
Training: 104it [00:01, 73.23it/s, Loss=2.2606, Acc=0.5155, PPL=9.6, LR=1.00e-03]
Training: 104it [00:01, 73.23it/s, Loss=2.2605, Acc=0.5156, PPL=9.6, LR=1.00e-03]
Training: 104it [00:01, 73.23it/s, Loss=2.2612, Acc=0.5155, PPL=9.6, LR=1.00e-03]
Training: 112it [00:01, 72.63it/s, Loss=2.2612, Acc=0.5155, PPL=9.6, LR=1.00e-03]
Training: 112it [00:01, 72.63it/s, Loss=2.2621, Acc=0.5153, PPL=9.6, LR=1.00e-03]
Training: 112it [00:01, 72.63it/s, Loss=2.2624, Acc=0.5153, PPL=9.6, LR=1.00e-03]
Training: 112it [00:01, 72.63it/s, Loss=2.2635, Acc=0.5151, PPL=9.6, LR=1.00e-03]
Training: 112it [00:01, 72.63it/s, Loss=2.2641, Acc=0.5150, PPL=9.7, LR=1.00e-03]
Training: 112it [00:01, 72.63it/s, Loss=2.2634, Acc=0.5151, PPL=9.6, LR=1.00e-03]
Training: 112it [00:01, 72.63it/s, Loss=2.2642, Acc=0.5149, PPL=9.7, LR=1.00e-03]
Training: 112it [00:01, 72.63it/s, Loss=2.2641, Acc=0.5149, PPL=9.7, LR=1.00e-03]
Training: 112it [00:01, 72.63it/s, Loss=2.2641, Acc=0.5149, PPL=9.7, LR=1.00e-03]
Training: 120it [00:01, 72.66it/s, Loss=2.2641, Acc=0.5149, PPL=9.7, LR=1.00e-03]
Training: 120it [00:01, 72.66it/s, Loss=2.2642, Acc=0.5149, PPL=9.7, LR=1.00e-03]
Training: 120it [00:01, 72.66it/s, Loss=2.2645, Acc=0.5148, PPL=9.7, LR=1.00e-03]
Training: 120it [00:01, 72.66it/s, Loss=2.2645, Acc=0.5148, PPL=9.7, LR=1.00e-03]
Training: 120it [00:01, 72.66it/s, Loss=2.2630, Acc=0.5150, PPL=9.6, LR=1.00e-03]
Training: 120it [00:01, 72.66it/s, Loss=2.2633, Acc=0.5149, PPL=9.6, LR=1.00e-03]
Training: 120it [00:01, 72.66it/s, Loss=2.2634, Acc=0.5149, PPL=9.6, LR=1.00e-03]
Training: 120it [00:01, 72.66it/s, Loss=2.2633, Acc=0.5150, PPL=9.6, LR=1.00e-03]
Training: 120it [00:01, 72.66it/s, Loss=2.2628, Acc=0.5150, PPL=9.6, LR=1.00e-03]
Training: 128it [00:01, 72.66it/s, Loss=2.2628, Acc=0.5150, PPL=9.6, LR=1.00e-03]
Training: 128it [00:01, 72.66it/s, Loss=2.2627, Acc=0.5150, PPL=9.6, LR=1.00e-03]
Training: 128it [00:01, 72.66it/s, Loss=2.2624, Acc=0.5150, PPL=9.6, LR=1.00e-03]
Training: 128it [00:01, 72.66it/s, Loss=2.2622, Acc=0.5151, PPL=9.6, LR=1.00e-03]
Training: 128it [00:01, 72.66it/s, Loss=2.2612, Acc=0.5152, PPL=9.6, LR=1.00e-03]
Training: 128it [00:01, 72.66it/s, Loss=2.2616, Acc=0.5151, PPL=9.6, LR=1.00e-03]
Training: 128it [00:01, 72.66it/s, Loss=2.2618, Acc=0.5151, PPL=9.6, LR=1.00e-03]
Training: 128it [00:01, 72.66it/s, Loss=2.2617, Acc=0.5151, PPL=9.6, LR=1.00e-03]
Training: 128it [00:01, 72.66it/s, Loss=2.2608, Acc=0.5153, PPL=9.6, LR=1.00e-03]
Training: 136it [00:01, 72.51it/s, Loss=2.2608, Acc=0.5153, PPL=9.6, LR=1.00e-03]
Training: 136it [00:01, 72.51it/s, Loss=2.2610, Acc=0.5152, PPL=9.6, LR=1.00e-03]
Training: 136it [00:01, 72.51it/s, Loss=2.2616, Acc=0.5152, PPL=9.6, LR=1.00e-03]
Training: 136it [00:01, 72.51it/s, Loss=2.2612, Acc=0.5153, PPL=9.6, LR=1.00e-03]
Training: 136it [00:01, 72.51it/s, Loss=2.2613, Acc=0.5153, PPL=9.6, LR=1.00e-03]
Training: 136it [00:01, 72.51it/s, Loss=2.2598, Acc=0.5156, PPL=9.6, LR=1.00e-03]
Training: 136it [00:01, 72.51it/s, Loss=2.2599, Acc=0.5155, PPL=9.6, LR=1.00e-03]
Training: 136it [00:01, 72.51it/s, Loss=2.2595, Acc=0.5156, PPL=9.6, LR=1.00e-03]
Training: 136it [00:01, 72.51it/s, Loss=2.2591, Acc=0.5157, PPL=9.6, LR=1.00e-03]
Training: 144it [00:01, 72.70it/s, Loss=2.2591, Acc=0.5157, PPL=9.6, LR=1.00e-03]
Training: 144it [00:01, 72.70it/s, Loss=2.2597, Acc=0.5157, PPL=9.6, LR=1.00e-03]
Training: 144it [00:02, 72.70it/s, Loss=2.2603, Acc=0.5156, PPL=9.6, LR=1.00e-03]
Training: 144it [00:02, 72.70it/s, Loss=2.2614, Acc=0.5154, PPL=9.6, LR=1.00e-03]
Training: 144it [00:02, 72.70it/s, Loss=2.2618, Acc=0.5153, PPL=9.6, LR=1.00e-03]
Training: 144it [00:02, 72.70it/s, Loss=2.2614, Acc=0.5154, PPL=9.6, LR=1.00e-03]
Training: 144it [00:02, 72.70it/s, Loss=2.2612, Acc=0.5155, PPL=9.6, LR=1.00e-03]
Training: 144it [00:02, 72.70it/s, Loss=2.2619, Acc=0.5154, PPL=9.6, LR=1.00e-03]
Training: 144it [00:02, 72.70it/s, Loss=2.2612, Acc=0.5155, PPL=9.6, LR=1.00e-03]
Training: 152it [00:02, 73.06it/s, Loss=2.2612, Acc=0.5155, PPL=9.6, LR=1.00e-03]
Training: 152it [00:02, 73.06it/s, Loss=2.2614, Acc=0.5155, PPL=9.6, LR=1.00e-03]
Training: 152it [00:02, 73.06it/s, Loss=2.2614, Acc=0.5155, PPL=9.6, LR=1.00e-03]
Training: 152it [00:02, 73.06it/s, Loss=2.2620, Acc=0.5154, PPL=9.6, LR=1.00e-03]
Training: 152it [00:02, 73.06it/s, Loss=2.2626, Acc=0.5153, PPL=9.6, LR=1.00e-03]
Training: 152it [00:02, 73.06it/s, Loss=2.2633, Acc=0.5151, PPL=9.6, LR=1.00e-03]
Training: 152it [00:02, 73.06it/s, Loss=2.2636, Acc=0.5150, PPL=9.6, LR=1.00e-03]
Training: 152it [00:02, 73.06it/s, Loss=2.2629, Acc=0.5151, PPL=9.6, LR=1.00e-03]
Training: 152it [00:02, 73.06it/s, Loss=2.2627, Acc=0.5151, PPL=9.6, LR=1.00e-03]
Training: 160it [00:02, 72.79it/s, Loss=2.2627, Acc=0.5151, PPL=9.6, LR=1.00e-03]
Training: 160it [00:02, 72.79it/s, Loss=2.2626, Acc=0.5151, PPL=9.6, LR=1.00e-03]
Training: 160it [00:02, 72.79it/s, Loss=2.2631, Acc=0.5151, PPL=9.6, LR=1.00e-03]
Training: 160it [00:02, 72.79it/s, Loss=2.2628, Acc=0.5151, PPL=9.6, LR=1.00e-03]
Training: 160it [00:02, 72.79it/s, Loss=2.2633, Acc=0.5151, PPL=9.6, LR=1.00e-03]
Training: 160it [00:02, 72.79it/s, Loss=2.2641, Acc=0.5150, PPL=9.7, LR=1.00e-03]
Training: 160it [00:02, 72.79it/s, Loss=2.2635, Acc=0.5151, PPL=9.6, LR=1.00e-03]
Training: 160it [00:02, 72.79it/s, Loss=2.2626, Acc=0.5153, PPL=9.6, LR=1.00e-03]
Training: 160it [00:02, 72.79it/s, Loss=2.2635, Acc=0.5151, PPL=9.6, LR=1.00e-03]
Training: 168it [00:02, 72.35it/s, Loss=2.2635, Acc=0.5151, PPL=9.6, LR=1.00e-03]
Training: 168it [00:02, 72.35it/s, Loss=2.2643, Acc=0.5150, PPL=9.7, LR=1.00e-03]
Training: 168it [00:02, 72.35it/s, Loss=2.2650, Acc=0.5149, PPL=9.7, LR=1.00e-03]
Training: 168it [00:02, 72.35it/s, Loss=2.2654, Acc=0.5148, PPL=9.7, LR=1.00e-03]
Training: 168it [00:02, 72.35it/s, Loss=2.2647, Acc=0.5150, PPL=9.7, LR=1.00e-03]
Training: 168it [00:02, 72.35it/s, Loss=2.2650, Acc=0.5149, PPL=9.7, LR=1.00e-03]
Training: 168it [00:02, 72.35it/s, Loss=2.2658, Acc=0.5147, PPL=9.7, LR=1.00e-03]
Training: 168it [00:02, 72.35it/s, Loss=2.2662, Acc=0.5147, PPL=9.7, LR=1.00e-03]
Training: 168it [00:02, 72.35it/s, Loss=2.2665, Acc=0.5146, PPL=9.7, LR=1.00e-03]
Training: 176it [00:02, 72.81it/s, Loss=2.2665, Acc=0.5146, PPL=9.7, LR=1.00e-03]
Training: 176it [00:02, 72.81it/s, Loss=2.2668, Acc=0.5145, PPL=9.7, LR=1.00e-03]
Training: 176it [00:02, 72.81it/s, Loss=2.2672, Acc=0.5145, PPL=9.7, LR=1.00e-03]
Training: 176it [00:02, 72.81it/s, Loss=2.2672, Acc=0.5145, PPL=9.7, LR=1.00e-03]
Training: 176it [00:02, 72.81it/s, Loss=2.2657, Acc=0.5148, PPL=9.7, LR=1.00e-03]
Training: 176it [00:02, 72.81it/s, Loss=2.2655, Acc=0.5148, PPL=9.7, LR=1.00e-03]
Training: 176it [00:02, 72.81it/s, Loss=2.2649, Acc=0.5149, PPL=9.7, LR=1.00e-03]
Training: 176it [00:02, 72.81it/s, Loss=2.2653, Acc=0.5148, PPL=9.7, LR=1.00e-03]
Training: 176it [00:02, 72.81it/s, Loss=2.2662, Acc=0.5147, PPL=9.7, LR=1.00e-03]
Training: 184it [00:02, 73.13it/s, Loss=2.2662, Acc=0.5147, PPL=9.7, LR=1.00e-03]
Training: 184it [00:02, 73.13it/s, Loss=2.2665, Acc=0.5146, PPL=9.7, LR=1.00e-03]
Training: 184it [00:02, 73.13it/s, Loss=2.2663, Acc=0.5147, PPL=9.7, LR=1.00e-03]
Training: 184it [00:02, 73.13it/s, Loss=2.2670, Acc=0.5145, PPL=9.7, LR=1.00e-03]
Training: 184it [00:02, 73.13it/s, Loss=2.2666, Acc=0.5146, PPL=9.7, LR=1.00e-03]
Training: 184it [00:02, 73.13it/s, Loss=2.2665, Acc=0.5146, PPL=9.7, LR=1.00e-03]
Training: 184it [00:02, 73.13it/s, Loss=2.2669, Acc=0.5145, PPL=9.7, LR=1.00e-03]
Training: 184it [00:02, 73.13it/s, Loss=2.2669, Acc=0.5145, PPL=9.7, LR=1.00e-03]
Training: 184it [00:02, 73.13it/s, Loss=2.2673, Acc=0.5145, PPL=9.7, LR=1.00e-03]
Training: 192it [00:02, 73.39it/s, Loss=2.2673, Acc=0.5145, PPL=9.7, LR=1.00e-03]
Training: 192it [00:02, 73.39it/s, Loss=2.2671, Acc=0.5146, PPL=9.7, LR=1.00e-03]
Training: 192it [00:02, 73.39it/s, Loss=2.2671, Acc=0.5146, PPL=9.7, LR=1.00e-03]
Training: 192it [00:02, 73.39it/s, Loss=2.2667, Acc=0.5147, PPL=9.7, LR=1.00e-03]
Training: 192it [00:02, 73.39it/s, Loss=2.2661, Acc=0.5148, PPL=9.7, LR=1.00e-03]
Training: 192it [00:02, 73.39it/s, Loss=2.2660, Acc=0.5149, PPL=9.7, LR=1.00e-03]
Training: 192it [00:02, 73.39it/s, Loss=2.2662, Acc=0.5148, PPL=9.7, LR=1.00e-03]
Training: 192it [00:02, 73.39it/s, Loss=2.2668, Acc=0.5147, PPL=9.7, LR=1.00e-03]
Training: 192it [00:02, 73.39it/s, Loss=2.2670, Acc=0.5146, PPL=9.7, LR=1.00e-03]
Training: 200it [00:02, 72.90it/s, Loss=2.2670, Acc=0.5146, PPL=9.7, LR=1.00e-03]
Training: 200it [00:02, 72.90it/s, Loss=2.2677, Acc=0.5145, PPL=9.7, LR=1.00e-03]
Training: 200it [00:02, 72.90it/s, Loss=2.2686, Acc=0.5143, PPL=9.7, LR=1.00e-03]
Training: 200it [00:02, 72.90it/s, Loss=2.2689, Acc=0.5142, PPL=9.7, LR=1.00e-03]
Training: 200it [00:02, 72.90it/s, Loss=2.2691, Acc=0.5142, PPL=9.7, LR=1.00e-03]
Training: 200it [00:02, 72.90it/s, Loss=2.2690, Acc=0.5142, PPL=9.7, LR=1.00e-03]
Training: 200it [00:02, 72.90it/s, Loss=2.2696, Acc=0.5141, PPL=9.7, LR=1.00e-03]
Training: 200it [00:02, 72.90it/s, Loss=2.2700, Acc=0.5140, PPL=9.7, LR=1.00e-03]
Training: 200it [00:02, 72.90it/s, Loss=2.2699, Acc=0.5140, PPL=9.7, LR=1.00e-03]
Training: 208it [00:02, 73.06it/s, Loss=2.2699, Acc=0.5140, PPL=9.7, LR=1.00e-03]
Training: 208it [00:02, 73.06it/s, Loss=2.2703, Acc=0.5139, PPL=9.7, LR=1.00e-03]
Training: 208it [00:02, 73.06it/s, Loss=2.2705, Acc=0.5139, PPL=9.7, LR=1.00e-03]
Training: 208it [00:02, 73.06it/s, Loss=2.2705, Acc=0.5139, PPL=9.7, LR=1.00e-03]
Training: 208it [00:02, 73.06it/s, Loss=2.2703, Acc=0.5140, PPL=9.7, LR=1.00e-03]
Training: 208it [00:02, 73.06it/s, Loss=2.2704, Acc=0.5140, PPL=9.7, LR=1.00e-03]
Training: 208it [00:02, 73.06it/s, Loss=2.2705, Acc=0.5139, PPL=9.7, LR=1.00e-03]
Training: 208it [00:02, 73.06it/s, Loss=2.2704, Acc=0.5140, PPL=9.7, LR=1.00e-03]
Training: 208it [00:02, 73.06it/s, Loss=2.2709, Acc=0.5139, PPL=9.7, LR=1.00e-03]
Training: 216it [00:02, 73.17it/s, Loss=2.2709, Acc=0.5139, PPL=9.7, LR=1.00e-03]
Training: 216it [00:02, 73.17it/s, Loss=2.2709, Acc=0.5139, PPL=9.7, LR=1.00e-03]
Training: 216it [00:02, 73.17it/s, Loss=2.2714, Acc=0.5139, PPL=9.7, LR=1.00e-03]
Training: 216it [00:03, 73.17it/s, Loss=2.2710, Acc=0.5140, PPL=9.7, LR=1.00e-03]
Training: 216it [00:03, 73.17it/s, Loss=2.2705, Acc=0.5141, PPL=9.7, LR=1.00e-03]
Training: 216it [00:03, 73.17it/s, Loss=2.2699, Acc=0.5142, PPL=9.7, LR=1.00e-03]
Training: 216it [00:03, 73.17it/s, Loss=2.2694, Acc=0.5143, PPL=9.7, LR=1.00e-03]
Training: 216it [00:03, 73.17it/s, Loss=2.2701, Acc=0.5142, PPL=9.7, LR=1.00e-03]
Training: 216it [00:03, 73.17it/s, Loss=2.2700, Acc=0.5142, PPL=9.7, LR=1.00e-03]
Training: 224it [00:03, 72.99it/s, Loss=2.2700, Acc=0.5142, PPL=9.7, LR=1.00e-03]
Training: 224it [00:03, 72.99it/s, Loss=2.2703, Acc=0.5142, PPL=9.7, LR=1.00e-03]
Training: 224it [00:03, 72.99it/s, Loss=2.2704, Acc=0.5142, PPL=9.7, LR=1.00e-03]
Training: 224it [00:03, 72.99it/s, Loss=2.2698, Acc=0.5143, PPL=9.7, LR=1.00e-03]
Training: 224it [00:03, 72.99it/s, Loss=2.2702, Acc=0.5142, PPL=9.7, LR=1.00e-03]
Training: 224it [00:03, 72.99it/s, Loss=2.2705, Acc=0.5142, PPL=9.7, LR=1.00e-03]
Training: 224it [00:03, 72.99it/s, Loss=2.2707, Acc=0.5142, PPL=9.7, LR=1.00e-03]
Training: 224it [00:03, 72.99it/s, Loss=2.2709, Acc=0.5142, PPL=9.7, LR=1.00e-03]
Training: 224it [00:03, 72.99it/s, Loss=2.2703, Acc=0.5143, PPL=9.7, LR=1.00e-03]
Training: 232it [00:03, 73.00it/s, Loss=2.2703, Acc=0.5143, PPL=9.7, LR=1.00e-03]
Training: 232it [00:03, 73.00it/s, Loss=2.2697, Acc=0.5144, PPL=9.7, LR=1.00e-03]
Training: 232it [00:03, 73.00it/s, Loss=2.2702, Acc=0.5143, PPL=9.7, LR=1.00e-03]
Training: 232it [00:03, 73.00it/s, Loss=2.2699, Acc=0.5143, PPL=9.7, LR=1.00e-03]
Training: 232it [00:03, 73.00it/s, Loss=2.2701, Acc=0.5143, PPL=9.7, LR=1.00e-03]
Training: 232it [00:03, 73.00it/s, Loss=2.2703, Acc=0.5142, PPL=9.7, LR=1.00e-03]
Training: 232it [00:03, 73.00it/s, Loss=2.2709, Acc=0.5141, PPL=9.7, LR=1.00e-03]
Training: 232it [00:03, 73.00it/s, Loss=2.2709, Acc=0.5141, PPL=9.7, LR=1.00e-03]
Training: 232it [00:03, 73.00it/s, Loss=2.2709, Acc=0.5141, PPL=9.7, LR=1.00e-03]
Training: 240it [00:03, 72.78it/s, Loss=2.2709, Acc=0.5141, PPL=9.7, LR=1.00e-03]
Training: 240it [00:03, 72.78it/s, Loss=2.2709, Acc=0.5141, PPL=9.7, LR=1.00e-03]
Training: 240it [00:03, 72.78it/s, Loss=2.2712, Acc=0.5141, PPL=9.7, LR=1.00e-03]
Training: 240it [00:03, 72.78it/s, Loss=2.2713, Acc=0.5140, PPL=9.7, LR=1.00e-03]
Training: 240it [00:03, 72.78it/s, Loss=2.2713, Acc=0.5140, PPL=9.7, LR=1.00e-03]
Training: 240it [00:03, 72.78it/s, Loss=2.2715, Acc=0.5140, PPL=9.7, LR=1.00e-03]
Training: 240it [00:03, 72.78it/s, Loss=2.2719, Acc=0.5139, PPL=9.7, LR=1.00e-03]
Training: 240it [00:03, 72.78it/s, Loss=2.2719, Acc=0.5139, PPL=9.7, LR=1.00e-03]
Training: 240it [00:03, 72.78it/s, Loss=2.2720, Acc=0.5138, PPL=9.7, LR=1.00e-03]
Training: 248it [00:03, 73.06it/s, Loss=2.2720, Acc=0.5138, PPL=9.7, LR=1.00e-03]
Training: 248it [00:03, 73.06it/s, Loss=2.2711, Acc=0.5140, PPL=9.7, LR=1.00e-03]
Training: 248it [00:03, 73.06it/s, Loss=2.2708, Acc=0.5141, PPL=9.7, LR=1.00e-03]
Training: 248it [00:03, 73.06it/s, Loss=2.2708, Acc=0.5141, PPL=9.7, LR=1.00e-03]
Training: 248it [00:03, 73.06it/s, Loss=2.2705, Acc=0.5142, PPL=9.7, LR=1.00e-03]
Training: 248it [00:03, 73.06it/s, Loss=2.2711, Acc=0.5141, PPL=9.7, LR=1.00e-03]
Training: 248it [00:03, 73.06it/s, Loss=2.2713, Acc=0.5140, PPL=9.7, LR=1.00e-03]
Training: 248it [00:03, 73.06it/s, Loss=2.2710, Acc=0.5141, PPL=9.7, LR=1.00e-03]
Training: 248it [00:03, 73.06it/s, Loss=2.2709, Acc=0.5141, PPL=9.7, LR=1.00e-03]
Training: 256it [00:03, 73.28it/s, Loss=2.2709, Acc=0.5141, PPL=9.7, LR=1.00e-03]
Training: 256it [00:03, 73.28it/s, Loss=2.2706, Acc=0.5142, PPL=9.7, LR=1.00e-03]
Training: 256it [00:03, 73.28it/s, Loss=2.2708, Acc=0.5142, PPL=9.7, LR=1.00e-03]
Training: 256it [00:03, 73.28it/s, Loss=2.2713, Acc=0.5141, PPL=9.7, LR=1.00e-03]
Training: 256it [00:03, 73.28it/s, Loss=2.2714, Acc=0.5140, PPL=9.7, LR=1.00e-03]
Training: 256it [00:03, 73.28it/s, Loss=2.2709, Acc=0.5141, PPL=9.7, LR=1.00e-03]
Training: 256it [00:03, 73.28it/s, Loss=2.2716, Acc=0.5140, PPL=9.7, LR=1.00e-03]
Training: 256it [00:03, 73.28it/s, Loss=2.2717, Acc=0.5140, PPL=9.7, LR=1.00e-03]
Training: 256it [00:03, 73.28it/s, Loss=2.2718, Acc=0.5140, PPL=9.7, LR=1.00e-03]
Training: 264it [00:03, 73.45it/s, Loss=2.2718, Acc=0.5140, PPL=9.7, LR=1.00e-03]
Training: 264it [00:03, 73.45it/s, Loss=2.2720, Acc=0.5139, PPL=9.7, LR=1.00e-03]
Training: 264it [00:03, 73.45it/s, Loss=2.2725, Acc=0.5138, PPL=9.7, LR=1.00e-03]
Training: 264it [00:03, 73.45it/s, Loss=2.2725, Acc=0.5138, PPL=9.7, LR=1.00e-03]
Training: 264it [00:03, 73.45it/s, Loss=2.2720, Acc=0.5139, PPL=9.7, LR=1.00e-03]
Training: 264it [00:03, 73.45it/s, Loss=2.2721, Acc=0.5138, PPL=9.7, LR=1.00e-03]
Training: 264it [00:03, 73.45it/s, Loss=2.2727, Acc=0.5137, PPL=9.7, LR=1.00e-03]
Training: 264it [00:03, 73.45it/s, Loss=2.2729, Acc=0.5137, PPL=9.7, LR=1.00e-03]
Training: 264it [00:03, 73.45it/s, Loss=2.2729, Acc=0.5137, PPL=9.7, LR=1.00e-03]
Training: 272it [00:03, 72.79it/s, Loss=2.2729, Acc=0.5137, PPL=9.7, LR=1.00e-03]
Training: 272it [00:03, 72.79it/s, Loss=2.2733, Acc=0.5136, PPL=9.7, LR=1.00e-03]
Training: 272it [00:03, 72.79it/s, Loss=2.2741, Acc=0.5135, PPL=9.8, LR=1.00e-03]
Training: 272it [00:03, 72.79it/s, Loss=2.2749, Acc=0.5133, PPL=9.8, LR=1.00e-03]
Training: 272it [00:03, 72.79it/s, Loss=2.2750, Acc=0.5133, PPL=9.8, LR=1.00e-03]
Training: 272it [00:03, 72.79it/s, Loss=2.2748, Acc=0.5134, PPL=9.8, LR=1.00e-03]
Training: 272it [00:03, 72.79it/s, Loss=2.2750, Acc=0.5133, PPL=9.8, LR=1.00e-03]
Training: 272it [00:03, 72.79it/s, Loss=2.2751, Acc=0.5133, PPL=9.8, LR=1.00e-03]
Training: 272it [00:03, 72.79it/s, Loss=2.2751, Acc=0.5134, PPL=9.8, LR=1.00e-03]
Training: 280it [00:03, 72.83it/s, Loss=2.2751, Acc=0.5134, PPL=9.8, LR=1.00e-03]
Training: 280it [00:03, 72.83it/s, Loss=2.2750, Acc=0.5134, PPL=9.8, LR=1.00e-03]
Training: 280it [00:03, 72.83it/s, Loss=2.2756, Acc=0.5133, PPL=9.8, LR=1.00e-03]
Training: 280it [00:03, 72.83it/s, Loss=2.2757, Acc=0.5132, PPL=9.8, LR=1.00e-03]
Training: 280it [00:03, 72.83it/s, Loss=2.2757, Acc=0.5132, PPL=9.8, LR=1.00e-03]
Training: 280it [00:03, 72.83it/s, Loss=2.2759, Acc=0.5132, PPL=9.8, LR=1.00e-03]
Training: 280it [00:03, 72.83it/s, Loss=2.2756, Acc=0.5132, PPL=9.8, LR=1.00e-03]
Training: 280it [00:03, 72.83it/s, Loss=2.2756, Acc=0.5133, PPL=9.8, LR=1.00e-03]
Training: 280it [00:03, 72.83it/s, Loss=2.2760, Acc=0.5131, PPL=9.8, LR=1.00e-03]
Training: 288it [00:03, 72.44it/s, Loss=2.2760, Acc=0.5131, PPL=9.8, LR=1.00e-03]
Training: 288it [00:03, 72.44it/s, Loss=2.2760, Acc=0.5132, PPL=9.8, LR=1.00e-03]
Training: 288it [00:03, 72.44it/s, Loss=2.2761, Acc=0.5131, PPL=9.8, LR=1.00e-03]
Training: 288it [00:03, 72.44it/s, Loss=2.2760, Acc=0.5131, PPL=9.8, LR=1.00e-03]
Training: 288it [00:04, 72.44it/s, Loss=2.2763, Acc=0.5131, PPL=9.8, LR=1.00e-03]
Training: 288it [00:04, 72.44it/s, Loss=2.2762, Acc=0.5131, PPL=9.8, LR=1.00e-03]
Training: 288it [00:04, 72.44it/s, Loss=2.2766, Acc=0.5130, PPL=9.8, LR=1.00e-03]
Training: 288it [00:04, 72.44it/s, Loss=2.2769, Acc=0.5130, PPL=9.8, LR=1.00e-03]
Training: 288it [00:04, 72.44it/s, Loss=2.2774, Acc=0.5128, PPL=9.8, LR=1.00e-03]
Training: 296it [00:04, 72.01it/s, Loss=2.2774, Acc=0.5128, PPL=9.8, LR=1.00e-03]
Training: 296it [00:04, 72.01it/s, Loss=2.2774, Acc=0.5129, PPL=9.8, LR=1.00e-03]
Training: 296it [00:04, 72.01it/s, Loss=2.2775, Acc=0.5129, PPL=9.8, LR=1.00e-03]
Training: 296it [00:04, 72.01it/s, Loss=2.2775, Acc=0.5128, PPL=9.8, LR=1.00e-03]
Training: 296it [00:04, 72.01it/s, Loss=2.2775, Acc=0.5128, PPL=9.8, LR=1.00e-03]
