[2026-04-16T09:39:56.766277] Redirecting stdout/stderr to: logs/seq_512_batch_size_ablation/transformer_logs.txt
No tokenizer path provided, training will create a new tokenizer from the training text
Usage: python train_causal_ldru.py --tokenizer_path <path_to_tokenizer_file>
Example: python train_causal_ldru.py --tokenizer_path /path/to/your/tokenizer.model
Training with text file: ptb_train.txt
Using validation text file: ptb_val.txt
Using test text file for model testing: ptb_test.txt
Creating dataset from text file...
Using SPTokenizer for subword tokenization.
Tokenizer model will be saved to: tokenizers/ptb_tokenizer_vocab1000_seq512_for_transformer_seq512_model_transformer_seq2seq_silu_default_512_SP.model
Tokenizer vocab size: 1000
Creating training dataset from text file...
Loading text from: ptb_train.txt
Tokenizing text...
Total tokens: 1,735,164
Created 6,776 sequences of length 512
Each sequence: [context tokens (length 511)] -> [target token]
All sequences used for dataset: 6,776
\nSample sequence: 'ed to be a  ⁇ unk ⁇  the spokesman said pete and jeff and joe jr. have taken over the reins and are ...'
Creating validation dataset from text file...
Loading text from: ptb_val.txt
Tokenizing text...
Total tokens: 135,593
Created 528 sequences of length 512
Each sequence: [context tokens (length 511)] -> [target token]
All sequences used for dataset: 528
Validation sequences: 528
Creating test dataset from text file...
Loading text from: ptb_test.txt
Tokenizing text...
Total tokens: 154,133
Created 601 sequences of length 512
Each sequence: [context tokens (length 511)] -> [target token]
All sequences used for dataset: 601
Test sequences: 601
Using ALiBi positional encodings for transformer model.
Using ALiBi positional encodings for transformer model.
Created evaluation model with dropout disabled
Initializing model...
Checkpoints will be saved to: checkpoints
Model has 3,842,500 parameters
Initial learning rate: 1.00e-03
Starting training...
Epoch 1/100
Training: 0it [00:00, ?it/s]
Training: 0it [00:42, ?it/s, Loss=7.3827, Acc=0.0002, PPL=1607.9, LR=1.00e-03]
Validation: 0it [00:00, ?it/s, Loss=2.6932, Acc=0.4653, PPL=14.8]
Validation: 0it [00:00, ?it/s, Loss=2.7005, Acc=0.4637, PPL=14.9]
Validation: 0it [00:00, ?it/s, Loss=2.7090, Acc=0.4622, PPL=15.1]
Validation: 10it [00:00, 94.05it/s, Loss=2.7090, Acc=0.4622, PPL=15.1]
Validation: 10it [00:00, 94.05it/s, Loss=2.7105, Acc=0.4620, PPL=15.1]
Validation: 10it [00:00, 94.05it/s, Loss=2.7069, Acc=0.4626, PPL=15.0]
Validation: 10it [00:00, 94.05it/s, Loss=2.7050, Acc=0.4630, PPL=15.0]
Validation: 10it [00:00, 94.05it/s, Loss=2.6992, Acc=0.4638, PPL=14.9]
Validation: 10it [00:00, 94.05it/s, Loss=2.7055, Acc=0.4627, PPL=15.0]
Validation: 10it [00:00, 94.05it/s, Loss=2.6976, Acc=0.4637, PPL=14.9]
Validation: 10it [00:00, 94.05it/s, Loss=2.6893, Acc=0.4652, PPL=14.8]
Validation: 10it [00:00, 94.05it/s, Loss=2.6862, Acc=0.4657, PPL=14.7]
Validation: 10it [00:00, 94.05it/s, Loss=2.6853, Acc=0.4664, PPL=14.7]
Validation: 10it [00:00, 94.05it/s, Loss=2.6852, Acc=0.4664, PPL=14.7]
Validation: 20it [00:00, 93.47it/s, Loss=2.6852, Acc=0.4664, PPL=14.7]
Validation: 20it [00:00, 93.47it/s, Loss=2.6847, Acc=0.4663, PPL=14.7]
Validation: 20it [00:00, 93.47it/s, Loss=2.6856, Acc=0.4661, PPL=14.7]
Validation: 20it [00:00, 93.47it/s, Loss=2.6899, Acc=0.4655, PPL=14.8]
Validation: 20it [00:00, 93.47it/s, Loss=2.6914, Acc=0.4655, PPL=14.8]
Validation: 20it [00:00, 93.47it/s, Loss=2.6909, Acc=0.4655, PPL=14.8]
Validation: 20it [00:00, 93.47it/s, Loss=2.6935, Acc=0.4652, PPL=14.8]
Validation: 20it [00:00, 93.47it/s, Loss=2.6928, Acc=0.4654, PPL=14.8]
Validation: 20it [00:00, 93.47it/s, Loss=2.6907, Acc=0.4658, PPL=14.8]
Validation: 20it [00:00, 93.47it/s, Loss=2.6927, Acc=0.4654, PPL=14.8]
Validation: 20it [00:00, 93.47it/s, Loss=2.6937, Acc=0.4652, PPL=14.8]
Validation: 30it [00:00, 94.78it/s, Loss=2.6937, Acc=0.4652, PPL=14.8]
Validation: 30it [00:00, 94.78it/s, Loss=2.6995, Acc=0.4642, PPL=14.9]
Validation: 30it [00:00, 94.78it/s, Loss=2.6904, Acc=0.4660, PPL=14.8]
Validation: 30it [00:00, 94.78it/s, Loss=2.6916, Acc=0.4658, PPL=14.8]
                                                                      
Validation loss: 2.6916
Validation accuracy: 0.4658
Validation perplexity: 14.8125
Per-position PPL: [158.4 50.1 30.2 35.2 28.2 27.0 23.5 ... 19.1 15.4 17.2 17.1 16.0 22.3 18.6] → (μ=19.0, range=11.8-158.4)
Position trend: stable (R²=0.022)
Best: pos 278 (PPL=11.79), Worst: pos 0 (PPL=158.43)
✅ Validation improved! Reset patience counter.
New best validation perplexity (14.8125) is better than the previous best (14.8444). Saving checkpoint.
Removed old checkpoint: /rds/general/user/kw1523/home/LDRU/checkpoints/transformer_seq512_model_transformer_seq2seq_silu_default_512_SP/best_model
Checkpoint saved to /rds/general/user/kw1523/home/LDRU/checkpoints/transformer_seq512_model_transformer_seq2seq_silu_default_512_SP/best_model (best validation perplexity: 14.8125)
Saved checkpoint at step 8 -> /rds/general/user/kw1523/home/LDRU/checkpoints/transformer_seq512_model_transformer_seq2seq_silu_default_512_SP/best_model
New best validation perplexity: 14.8125

Evaluating on test set...

Validation: 0it [00:00, ?it/s]
Validation: 0it [00:00, ?it/s, Loss=2.6964, Acc=0.4709, PPL=14.8]
Validation: 0it [00:00, ?it/s, Loss=2.6345, Acc=0.4781, PPL=14.0]
Validation: 0it [00:00, ?it/s, Loss=2.6619, Acc=0.4732, PPL=14.4]
Validation: 0it [00:00, ?it/s, Loss=2.6502, Acc=0.4762, PPL=14.2]
Validation: 0it [00:00, ?it/s, Loss=2.6144, Acc=0.4825, PPL=13.7]
Validation: 0it [00:00, ?it/s, Loss=2.6234, Acc=0.4805, PPL=13.8]
Validation: 0it [00:00, ?it/s, Loss=2.6236, Acc=0.4790, PPL=13.8]
Validation: 0it [00:00, ?it/s, Loss=2.6238, Acc=0.4784, PPL=13.8]
Validation: 0it [00:00, ?it/s, Loss=2.6231, Acc=0.4784, PPL=13.8]
Validation: 0it [00:00, ?it/s, Loss=2.5976, Acc=0.4837, PPL=13.5]
Validation: 10it [00:00, 93.97it/s, Loss=2.5976, Acc=0.4837, PPL=13.5]
Validation: 10it [00:00, 93.97it/s, Loss=2.5939, Acc=0.4843, PPL=13.4]
Validation: 10it [00:00, 93.97it/s, Loss=2.5934, Acc=0.4844, PPL=13.4]
Validation: 10it [00:00, 93.97it/s, Loss=2.5992, Acc=0.4831, PPL=13.5]
Validation: 10it [00:00, 93.97it/s, Loss=2.6011, Acc=0.4829, PPL=13.5]
Validation: 10it [00:00, 93.97it/s, Loss=2.6064, Acc=0.4824, PPL=13.6]
Validation: 10it [00:00, 93.97it/s, Loss=2.5966, Acc=0.4837, PPL=13.5]
Validation: 10it [00:00, 93.97it/s, Loss=2.6026, Acc=0.4830, PPL=13.6]
Validation: 10it [00:00, 93.97it/s, Loss=2.6038, Acc=0.4826, PPL=13.6]
Validation: 10it [00:00, 93.97it/s, Loss=2.6022, Acc=0.4830, PPL=13.5]
Validation: 10it [00:00, 93.97it/s, Loss=2.5993, Acc=0.4832, PPL=13.5]
Validation: 20it [00:00, 94.00it/s, Loss=2.5993, Acc=0.4832, PPL=13.5]
Validation: 20it [00:00, 94.00it/s, Loss=2.5932, Acc=0.4840, PPL=13.4]
Validation: 20it [00:00, 94.00it/s, Loss=2.5917, Acc=0.4843, PPL=13.4]
Validation: 20it [00:00, 94.00it/s, Loss=2.5933, Acc=0.4837, PPL=13.4]
Validation: 20it [00:00, 94.00it/s, Loss=2.5954, Acc=0.4831, PPL=13.4]
Validation: 20it [00:00, 94.00it/s, Loss=2.5963, Acc=0.4831, PPL=13.5]
Validation: 20it [00:00, 94.00it/s, Loss=2.5960, Acc=0.4831, PPL=13.5]
Validation: 20it [00:00, 94.00it/s, Loss=2.5969, Acc=0.4825, PPL=13.5]
Validation: 20it [00:00, 94.00it/s, Loss=2.5963, Acc=0.4826, PPL=13.5]
Validation: 20it [00:00, 94.00it/s, Loss=2.5980, Acc=0.4823, PPL=13.5]
Validation: 20it [00:00, 94.00it/s, Loss=2.5968, Acc=0.4826, PPL=13.5]
Validation: 30it [00:00, 94.35it/s, Loss=2.5968, Acc=0.4826, PPL=13.5]
Validation: 30it [00:00, 94.35it/s, Loss=2.5955, Acc=0.4827, PPL=13.4]
Validation: 30it [00:00, 94.35it/s, Loss=2.5964, Acc=0.4826, PPL=13.5]
Validation: 30it [00:00, 94.35it/s, Loss=2.5980, Acc=0.4826, PPL=13.5]
Validation: 30it [00:00, 94.35it/s, Loss=2.5932, Acc=0.4835, PPL=13.4]
Validation: 30it [00:00, 94.35it/s, Loss=2.5932, Acc=0.4833, PPL=13.4]
Validation: 30it [00:00, 94.35it/s, Loss=2.5908, Acc=0.4838, PPL=13.4]
Validation: 30it [00:00, 94.35it/s, Loss=2.5925, Acc=0.4834, PPL=13.4]
                                                                      
Test loss: 2.5925
Test accuracy: 0.4834
Test perplexity: 13.4019
Per-position PPL: [140.1 37.9 26.9 25.4 18.4 19.2 28.5 ... 14.6 17.2 16.7 14.9 17.9 16.5 16.3] → (μ=17.2, range=12.1-140.1)
Position trend: stable (R²=0.015)
Best: pos 152 (PPL=12.10), Worst: pos 0 (PPL=140.13)

Sample generation:
Generated: 'south korea 's economic boom which began in N stopped this year because of prolonged labor disputes trade conflicts and sluggish exports have been growing up in the third quarter in'


Epoch 9/100

Training: 0it [00:00, ?it/s]
Training: 0it [00:00, ?it/s, Loss=2.3010, Acc=0.5094, PPL=10.0, LR=1.00e-03]
Training: 0it [00:00, ?it/s, Loss=2.1907, Acc=0.5321, PPL=9.0, LR=1.00e-03] 
Training: 0it [00:00, ?it/s, Loss=2.2205, Acc=0.5267, PPL=9.3, LR=1.00e-03]
Training: 3it [00:00, 28.35it/s, Loss=2.2205, Acc=0.5267, PPL=9.3, LR=1.00e-03]
Training: 3it [00:00, 28.35it/s, Loss=2.2056, Acc=0.5276, PPL=9.1, LR=1.00e-03]
Training: 3it [00:00, 28.35it/s, Loss=2.2110, Acc=0.5259, PPL=9.2, LR=1.00e-03]
Training: 3it [00:00, 28.35it/s, Loss=2.2141, Acc=0.5262, PPL=9.2, LR=1.00e-03]
Training: 6it [00:00, 28.48it/s, Loss=2.2141, Acc=0.5262, PPL=9.2, LR=1.00e-03]
Training: 6it [00:00, 28.48it/s, Loss=2.2216, Acc=0.5248, PPL=9.2, LR=1.00e-03]
Training: 6it [00:00, 28.48it/s, Loss=2.2082, Acc=0.5271, PPL=9.1, LR=1.00e-03]
Training: 6it [00:00, 28.48it/s, Loss=2.2106, Acc=0.5270, PPL=9.1, LR=1.00e-03]
Training: 9it [00:00, 28.53it/s, Loss=2.2106, Acc=0.5270, PPL=9.1, LR=1.00e-03]
Training: 9it [00:00, 28.53it/s, Loss=2.2107, Acc=0.5272, PPL=9.1, LR=1.00e-03]
Training: 9it [00:00, 28.53it/s, Loss=2.2001, Acc=0.5292, PPL=9.0, LR=1.00e-03]
Training: 9it [00:00, 28.53it/s, Loss=2.2066, Acc=0.5274, PPL=9.1, LR=1.00e-03]
Training: 12it [00:00, 28.52it/s, Loss=2.2066, Acc=0.5274, PPL=9.1, LR=1.00e-03]
Training: 12it [00:00, 28.52it/s, Loss=2.2120, Acc=0.5263, PPL=9.2, LR=1.00e-03]
Training: 12it [00:00, 28.52it/s, Loss=2.2143, Acc=0.5256, PPL=9.2, LR=1.00e-03]
Training: 12it [00:00, 28.52it/s, Loss=2.2176, Acc=0.5249, PPL=9.2, LR=1.00e-03]
Training: 15it [00:00, 28.54it/s, Loss=2.2176, Acc=0.5249, PPL=9.2, LR=1.00e-03]
Training: 15it [00:00, 28.54it/s, Loss=2.2177, Acc=0.5248, PPL=9.2, LR=1.00e-03]
Training: 15it [00:00, 28.54it/s, Loss=2.2114, Acc=0.5261, PPL=9.2, LR=1.00e-03]
Training: 15it [00:00, 28.54it/s, Loss=2.2117, Acc=0.5258, PPL=9.2, LR=1.00e-03]
Training: 18it [00:00, 28.56it/s, Loss=2.2117, Acc=0.5258, PPL=9.2, LR=1.00e-03]
Training: 18it [00:00, 28.56it/s, Loss=2.2140, Acc=0.5253, PPL=9.2, LR=1.00e-03]
Training: 18it [00:00, 28.56it/s, Loss=2.2122, Acc=0.5257, PPL=9.2, LR=1.00e-03]
Training: 18it [00:00, 28.56it/s, Loss=2.2037, Acc=0.5279, PPL=9.1, LR=1.00e-03]
Training: 21it [00:00, 28.55it/s, Loss=2.2037, Acc=0.5279, PPL=9.1, LR=1.00e-03]
Training: 21it [00:00, 28.55it/s, Loss=2.1948, Acc=0.5299, PPL=9.0, LR=1.00e-03]
Training: 21it [00:00, 28.55it/s, Loss=2.1923, Acc=0.5305, PPL=9.0, LR=1.00e-03]
Training: 21it [00:00, 28.55it/s, Loss=2.1936, Acc=0.5301, PPL=9.0, LR=1.00e-03]
Training: 24it [00:00, 28.56it/s, Loss=2.1936, Acc=0.5301, PPL=9.0, LR=1.00e-03]
Training: 24it [00:00, 28.56it/s, Loss=2.1941, Acc=0.5300, PPL=9.0, LR=1.00e-03]
Training: 24it [00:00, 28.56it/s, Loss=2.1966, Acc=0.5296, PPL=9.0, LR=1.00e-03]
Training: 24it [00:00, 28.56it/s, Loss=2.1940, Acc=0.5301, PPL=9.0, LR=1.00e-03]
Training: 27it [00:00, 28.57it/s, Loss=2.1940, Acc=0.5301, PPL=9.0, LR=1.00e-03]
Training: 27it [00:00, 28.57it/s, Loss=2.1978, Acc=0.5293, PPL=9.0, LR=1.00e-03]
Training: 27it [00:01, 28.57it/s, Loss=2.1981, Acc=0.5293, PPL=9.0, LR=1.00e-03]
Training: 27it [00:01, 28.57it/s, Loss=2.1950, Acc=0.5299, PPL=9.0, LR=1.00e-03]
Training: 30it [00:01, 28.57it/s, Loss=2.1950, Acc=0.5299, PPL=9.0, LR=1.00e-03]
Training: 30it [00:01, 28.57it/s, Loss=2.1996, Acc=0.5293, PPL=9.1, LR=1.00e-03]
Training: 30it [00:01, 28.57it/s, Loss=2.2012, Acc=0.5290, PPL=9.1, LR=1.00e-03]
Training: 30it [00:01, 28.57it/s, Loss=2.2052, Acc=0.5283, PPL=9.1, LR=1.00e-03]
Training: 33it [00:01, 28.61it/s, Loss=2.2052, Acc=0.5283, PPL=9.1, LR=1.00e-03]
Training: 33it [00:01, 28.61it/s, Loss=2.2076, Acc=0.5277, PPL=9.1, LR=1.00e-03]
Training: 33it [00:01, 28.61it/s, Loss=2.2055, Acc=0.5282, PPL=9.1, LR=1.00e-03]
Training: 33it [00:01, 28.61it/s, Loss=2.2053, Acc=0.5282, PPL=9.1, LR=1.00e-03]
Training: 36it [00:01, 28.59it/s, Loss=2.2053, Acc=0.5282, PPL=9.1, LR=1.00e-03]
Training: 36it [00:01, 28.59it/s, Loss=2.2050, Acc=0.5282, PPL=9.1, LR=1.00e-03]
Training: 36it [00:01, 28.59it/s, Loss=2.2059, Acc=0.5282, PPL=9.1, LR=1.00e-03]
Training: 36it [00:01, 28.59it/s, Loss=2.2059, Acc=0.5282, PPL=9.1, LR=1.00e-03]
Training: 39it [00:01, 28.58it/s, Loss=2.2059, Acc=0.5282, PPL=9.1, LR=1.00e-03]
Training: 39it [00:01, 28.58it/s, Loss=2.2077, Acc=0.5278, PPL=9.1, LR=1.00e-03]
Training: 39it [00:01, 28.58it/s, Loss=2.2102, Acc=0.5274, PPL=9.1, LR=1.00e-03]
Training: 39it [00:01, 28.58it/s, Loss=2.2114, Acc=0.5271, PPL=9.2, LR=1.00e-03]
Training: 42it [00:01, 28.55it/s, Loss=2.2114, Acc=0.5271, PPL=9.2, LR=1.00e-03]
Training: 42it [00:01, 28.55it/s, Loss=2.2124, Acc=0.5267, PPL=9.2, LR=1.00e-03]
Training: 42it [00:01, 28.55it/s, Loss=2.2109, Acc=0.5269, PPL=9.2, LR=1.00e-03]
Training: 42it [00:01, 28.55it/s, Loss=2.2106, Acc=0.5270, PPL=9.1, LR=1.00e-03]
Training: 45it [00:01, 28.57it/s, Loss=2.2106, Acc=0.5270, PPL=9.1, LR=1.00e-03]
Training: 45it [00:01, 28.57it/s, Loss=2.2075, Acc=0.5276, PPL=9.1, LR=1.00e-03]
Training: 45it [00:01, 28.57it/s, Loss=2.2088, Acc=0.5273, PPL=9.1, LR=1.00e-03]
Training: 45it [00:01, 28.57it/s, Loss=2.2073, Acc=0.5276, PPL=9.1, LR=1.00e-03]
Training: 48it [00:01, 28.57it/s, Loss=2.2073, Acc=0.5276, PPL=9.1, LR=1.00e-03]
Training: 48it [00:01, 28.57it/s, Loss=2.2073, Acc=0.5277, PPL=9.1, LR=1.00e-03]
Training: 48it [00:01, 28.57it/s, Loss=2.2071, Acc=0.5278, PPL=9.1, LR=1.00e-03]
Training: 48it [00:01, 28.57it/s, Loss=2.2090, Acc=0.5272, PPL=9.1, LR=1.00e-03]
Training: 51it [00:01, 28.57it/s, Loss=2.2090, Acc=0.5272, PPL=9.1, LR=1.00e-03]
Training: 51it [00:01, 28.57it/s, Loss=2.2099, Acc=0.5270, PPL=9.1, LR=1.00e-03]
Training: 51it [00:01, 28.57it/s, Loss=2.2093, Acc=0.5271, PPL=9.1, LR=1.00e-03]
Training: 51it [00:01, 28.57it/s, Loss=2.2105, Acc=0.5269, PPL=9.1, LR=1.00e-03]
Training: 54it [00:01, 28.54it/s, Loss=2.2105, Acc=0.5269, PPL=9.1, LR=1.00e-03]
Training: 54it [00:01, 28.54it/s, Loss=2.2114, Acc=0.5268, PPL=9.2, LR=1.00e-03]
Training: 54it [00:01, 28.54it/s, Loss=2.2132, Acc=0.5264, PPL=9.2, LR=1.00e-03]
Training: 54it [00:01, 28.54it/s, Loss=2.2131, Acc=0.5265, PPL=9.2, LR=1.00e-03]
Training: 57it [00:01, 28.55it/s, Loss=2.2131, Acc=0.5265, PPL=9.2, LR=1.00e-03]
Training: 57it [00:02, 28.55it/s, Loss=2.2129, Acc=0.5267, PPL=9.2, LR=1.00e-03]
Training: 57it [00:02, 28.55it/s, Loss=2.2139, Acc=0.5265, PPL=9.2, LR=1.00e-03]
Training: 57it [00:02, 28.55it/s, Loss=2.2148, Acc=0.5263, PPL=9.2, LR=1.00e-03]
Training: 60it [00:02, 28.57it/s, Loss=2.2148, Acc=0.5263, PPL=9.2, LR=1.00e-03]
Training: 60it [00:02, 28.57it/s, Loss=2.2152, Acc=0.5261, PPL=9.2, LR=1.00e-03]
Training: 60it [00:02, 28.57it/s, Loss=2.2178, Acc=0.5256, PPL=9.2, LR=1.00e-03]
Training: 60it [00:02, 28.57it/s, Loss=2.2189, Acc=0.5254, PPL=9.2, LR=1.00e-03]
Training: 63it [00:02, 28.60it/s, Loss=2.2189, Acc=0.5254, PPL=9.2, LR=1.00e-03]
Training: 63it [00:02, 28.60it/s, Loss=2.2197, Acc=0.5252, PPL=9.2, LR=1.00e-03]
Training: 63it [00:02, 28.60it/s, Loss=2.2200, Acc=0.5251, PPL=9.2, LR=1.00e-03]
Training: 63it [00:02, 28.60it/s, Loss=2.2181, Acc=0.5256, PPL=9.2, LR=1.00e-03]
Training: 66it [00:02, 28.60it/s, Loss=2.2181, Acc=0.5256, PPL=9.2, LR=1.00e-03]
Training: 66it [00:02, 28.60it/s, Loss=2.2181, Acc=0.5256, PPL=9.2, LR=1.00e-03]
Training: 66it [00:02, 28.60it/s, Loss=2.2180, Acc=0.5257, PPL=9.2, LR=1.00e-03]
Training: 66it [00:02, 28.60it/s, Loss=2.2142, Acc=0.5264, PPL=9.2, LR=1.00e-03]
Training: 69it [00:02, 28.58it/s, Loss=2.2142, Acc=0.5264, PPL=9.2, LR=1.00e-03]
Training: 69it [00:02, 28.58it/s, Loss=2.2139, Acc=0.5264, PPL=9.2, LR=1.00e-03]
Training: 69it [00:02, 28.58it/s, Loss=2.2140, Acc=0.5263, PPL=9.2, LR=1.00e-03]
Training: 69it [00:02, 28.58it/s, Loss=2.2142, Acc=0.5263, PPL=9.2, LR=1.00e-03]
Training: 72it [00:02, 28.59it/s, Loss=2.2142, Acc=0.5263, PPL=9.2, LR=1.00e-03]
Training: 72it [00:02, 28.59it/s, Loss=2.2140, Acc=0.5262, PPL=9.2, LR=1.00e-03]
Training: 72it [00:02, 28.59it/s, Loss=2.2147, Acc=0.5261, PPL=9.2, LR=1.00e-03]
Training: 72it [00:02, 28.59it/s, Loss=2.2151, Acc=0.5260, PPL=9.2, LR=1.00e-03]
Training: 75it [00:02, 28.56it/s, Loss=2.2151, Acc=0.5260, PPL=9.2, LR=1.00e-03]
Training: 75it [00:02, 28.56it/s, Loss=2.2156, Acc=0.5260, PPL=9.2, LR=1.00e-03]
Training: 75it [00:02, 28.56it/s, Loss=2.2155, Acc=0.5259, PPL=9.2, LR=1.00e-03]
Training: 75it [00:02, 28.56it/s, Loss=2.2166, Acc=0.5258, PPL=9.2, LR=1.00e-03]
Training: 78it [00:02, 28.54it/s, Loss=2.2166, Acc=0.5258, PPL=9.2, LR=1.00e-03]
Training: 78it [00:02, 28.54it/s, Loss=2.2169, Acc=0.5258, PPL=9.2, LR=1.00e-03]
Training: 78it [00:02, 28.54it/s, Loss=2.2156, Acc=0.5261, PPL=9.2, LR=1.00e-03]
Training: 78it [00:02, 28.54it/s, Loss=2.2169, Acc=0.5259, PPL=9.2, LR=1.00e-03]
Training: 81it [00:02, 28.54it/s, Loss=2.2169, Acc=0.5259, PPL=9.2, LR=1.00e-03]
Training: 81it [00:02, 28.54it/s, Loss=2.2181, Acc=0.5256, PPL=9.2, LR=1.00e-03]
Training: 81it [00:02, 28.54it/s, Loss=2.2190, Acc=0.5254, PPL=9.2, LR=1.00e-03]
Training: 81it [00:02, 28.54it/s, Loss=2.2193, Acc=0.5254, PPL=9.2, LR=1.00e-03]
Training: 84it [00:02, 28.51it/s, Loss=2.2193, Acc=0.5254, PPL=9.2, LR=1.00e-03]
Training: 84it [00:02, 28.51it/s, Loss=2.2194, Acc=0.5254, PPL=9.2, LR=1.00e-03]
Training: 84it [00:03, 28.51it/s, Loss=2.2206, Acc=0.5253, PPL=9.2, LR=1.00e-03]
Training: 84it [00:03, 28.51it/s, Loss=2.2212, Acc=0.5251, PPL=9.2, LR=1.00e-03]
Training: 87it [00:03, 28.55it/s, Loss=2.2212, Acc=0.5251, PPL=9.2, LR=1.00e-03]
Training: 87it [00:03, 28.55it/s, Loss=2.2216, Acc=0.5251, PPL=9.2, LR=1.00e-03]
Training: 87it [00:03, 28.55it/s, Loss=2.2216, Acc=0.5251, PPL=9.2, LR=1.00e-03]
Training: 87it [00:03, 28.55it/s, Loss=2.2214, Acc=0.5252, PPL=9.2, LR=1.00e-03]
Training: 90it [00:03, 28.55it/s, Loss=2.2214, Acc=0.5252, PPL=9.2, LR=1.00e-03]
Training: 90it [00:03, 28.55it/s, Loss=2.2220, Acc=0.5251, PPL=9.3, LR=1.00e-03]
Training: 90it [00:03, 28.55it/s, Loss=2.2218, Acc=0.5251, PPL=9.2, LR=1.00e-03]
Training: 90it [00:03, 28.55it/s, Loss=2.2229, Acc=0.5249, PPL=9.3, LR=1.00e-03]
Training: 93it [00:03, 28.54it/s, Loss=2.2229, Acc=0.5249, PPL=9.3, LR=1.00e-03]
Training: 93it [00:03, 28.54it/s, Loss=2.2232, Acc=0.5250, PPL=9.3, LR=1.00e-03]
Training: 93it [00:03, 28.54it/s, Loss=2.2237, Acc=0.5249, PPL=9.3, LR=1.00e-03]
Training: 93it [00:03, 28.54it/s, Loss=2.2232, Acc=0.5250, PPL=9.3, LR=1.00e-03]
Training: 96it [00:03, 28.55it/s, Loss=2.2232, Acc=0.5250, PPL=9.3, LR=1.00e-03]
Training: 96it [00:03, 28.55it/s, Loss=2.2235, Acc=0.5249, PPL=9.3, LR=1.00e-03]
Training: 96it [00:03, 28.55it/s, Loss=2.2241, Acc=0.5248, PPL=9.3, LR=1.00e-03]
Training: 96it [00:03, 28.55it/s, Loss=2.2254, Acc=0.5246, PPL=9.3, LR=1.00e-03]
Training: 99it [00:03, 28.58it/s, Loss=2.2254, Acc=0.5246, PPL=9.3, LR=1.00e-03]
Training: 99it [00:03, 28.58it/s, Loss=2.2258, Acc=0.5245, PPL=9.3, LR=1.00e-03]
Training: 99it [00:03, 28.58it/s, Loss=2.2260, Acc=0.5244, PPL=9.3, LR=1.00e-03]
Training: 99it [00:03, 28.58it/s, Loss=2.2259, Acc=0.5244, PPL=9.3, LR=1.00e-03]
Training: 102it [00:03, 28.60it/s, Loss=2.2259, Acc=0.5244, PPL=9.3, LR=1.00e-03]
Training: 102it [00:03, 28.60it/s, Loss=2.2270, Acc=0.5243, PPL=9.3, LR=1.00e-03]
Training: 102it [00:03, 28.60it/s, Loss=2.2269, Acc=0.5243, PPL=9.3, LR=1.00e-03]
Training: 102it [00:03, 28.60it/s, Loss=2.2280, Acc=0.5241, PPL=9.3, LR=1.00e-03]
Training: 105it [00:03, 28.58it/s, Loss=2.2280, Acc=0.5241, PPL=9.3, LR=1.00e-03]
Training: 105it [00:03, 28.58it/s, Loss=2.2285, Acc=0.5240, PPL=9.3, LR=1.00e-03]
Training: 105it [00:03, 28.58it/s, Loss=2.2292, Acc=0.5238, PPL=9.3, LR=1.00e-03]
Training: 105it [00:03, 28.58it/s, Loss=2.2300, Acc=0.5237, PPL=9.3, LR=1.00e-03]
Training: 108it [00:03, 28.55it/s, Loss=2.2300, Acc=0.5237, PPL=9.3, LR=1.00e-03]
Training: 108it [00:03, 28.55it/s, Loss=2.2305, Acc=0.5237, PPL=9.3, LR=1.00e-03]
Training: 108it [00:03, 28.55it/s, Loss=2.2311, Acc=0.5236, PPL=9.3, LR=1.00e-03]
Training: 108it [00:03, 28.55it/s, Loss=2.2309, Acc=0.5236, PPL=9.3, LR=1.00e-03]
Training: 111it [00:03, 28.53it/s, Loss=2.2309, Acc=0.5236, PPL=9.3, LR=1.00e-03]
Training: 111it [00:03, 28.53it/s, Loss=2.2306, Acc=0.5237, PPL=9.3, LR=1.00e-03]
Training: 111it [00:03, 28.53it/s, Loss=2.2307, Acc=0.5237, PPL=9.3, LR=1.00e-03]
Training: 111it [00:03, 28.53it/s, Loss=2.2311, Acc=0.5236, PPL=9.3, LR=1.00e-03]
Training: 114it [00:03, 28.52it/s, Loss=2.2311, Acc=0.5236, PPL=9.3, LR=1.00e-03]
Training: 114it [00:04, 28.52it/s, Loss=2.2315, Acc=0.5235, PPL=9.3, LR=1.00e-03]
Training: 114it [00:04, 28.52it/s, Loss=2.2311, Acc=0.5236, PPL=9.3, LR=1.00e-03]
Training: 114it [00:04, 28.52it/s, Loss=2.2323, Acc=0.5233, PPL=9.3, LR=1.00e-03]
Training: 117it [00:04, 28.54it/s, Loss=2.2323, Acc=0.5233, PPL=9.3, LR=1.00e-03]
Training: 117it [00:04, 28.54it/s, Loss=2.2327, Acc=0.5232, PPL=9.3, LR=1.00e-03]
Training: 117it [00:04, 28.54it/s, Loss=2.2320, Acc=0.5234, PPL=9.3, LR=1.00e-03]
Training: 117it [00:04, 28.54it/s, Loss=2.2316, Acc=0.5235, PPL=9.3, LR=1.00e-03]
Training: 120it [00:04, 28.54it/s, Loss=2.2316, Acc=0.5235, PPL=9.3, LR=1.00e-03]
Training: 120it [00:04, 28.54it/s, Loss=2.2307, Acc=0.5237, PPL=9.3, LR=1.00e-03]
Training: 120it [00:04, 28.54it/s, Loss=2.2316, Acc=0.5236, PPL=9.3, LR=1.00e-03]
